评论ID,帖子ID,评论内容,IP属地,评论时间
6a119512000000002b025be1,69f1a666000000003700d0f0,实物更亮[哭惹R],河南,1779537175000
69f351c2000000002702e5aa,69f1a666000000003700d0f0,一个星期前做的[偷笑R]259,上海,1777553862000
6a07ee81000000002803c2c3,69f1a666000000003700d0f0,有点崩了[哭惹R],山东,1778904707000
6a03c8e80000000027016349,69cb7599000000001d01f980,我的美甲师复刻出来了,广西,1778632939000
69cd0d920000000001007664,69cb7599000000001d01f980,图一太心动了[笑哭R][笑哭R]，做个图一怎么样哇,重庆,1775046035000
69f8d70e000000002803af3c,69cb7599000000001d01f980,图一做啦  我觉得效果还不错耶,新疆,1777915666000
69db9bc0000000003502dd27,69cb7599000000001d01f980,刚做了图1，觉得还不错,福建,1775999938000
69d0c556000000000202bec1,69cb7599000000001d01f980,我自己做的，可以给点建议吗[笑哭R],上海,1775289692000
67811beb000000001b03565d,6778f0d40000000013018463,好漂亮😍😍能不能出穿戴甲呀？[派对R][害羞R],广西,1736514540000
67ee036c000000001f006fa2,6778f0d40000000013018463,有没有无滤镜的,福建,1743651693000
68920bd200000000290281ec,6778f0d40000000013018463,自己做的好闪[微笑R],广西,1754401748000
677a710200000000110324c6,6778f0d40000000013018463,好好看哦 能不能做穿戴甲[哭惹R],浙江,1736077571000
67813db7000000001b03f4eb,6778f0d40000000013018463,感觉做我手上会很显手黑[哭惹R],天津,1736523192000
6a0e8ac10000000029010912,6a0d78200000000038037344,蓝色猫眼 KASI猫眼裸色甲油胶 23，食指 KASI小灯泡晶石猫眼胶 04，无名指 KASIKaSi星月集罐装猫眼胶 03，金色猫眼 KASI猫眼碎钻裸粉甲胶 103,广西,1779337922000
6a11289a0000000027028f19,6a0d78200000000038037344,能不能出个长款呀，真的好想出去玩的时候拍照,上海,1779509402000
6a1672aa0000000029012afc,6a0d78200000000038037344,好好看[哇R],广东,1779856042000
6a13c979000000002803975c,6a0d78200000000038037344,感觉这个特别适合hamilton的痛甲，适合那种不想ip太明显的[赞R],山东,1779681657000
6a0ed7280000000029012b07,6a0d78200000000038037344,这将是我的下一个美甲[暗中观察R]@涂涂兔,浙江,1779357481000
6a1785c40000000027016e4a,6a1583a20000000006022d3f,没做过，白活了！！,白俄罗斯,1779926468000
6a17e995000000002901ad0c,6a1583a20000000006022d3f,有穿戴甲么,北京,1779952022000
6a16b4bd00000000280382a3,6a1583a20000000006022d3f,球球戒指[皱眉R],云南,1779872957000
6a195b96000000002902f896,6a1583a20000000006022d3f,好清透的颜色,广东,1780046742000
6a181e0a00000000290245dc,6a1583a20000000006022d3f,要穿戴甲!,广东,1779965451000
68f59e0e000000003803d085,68f07b2e000000000301bace,求细节图,天津,1760927247000
69688e33000000000c016c44,68f07b2e000000000301bace,多少价格合适呢[害羞R],山东,1768459827000
692d298a000000001702cc68,68f07b2e000000000301bace,求细节图,湖北,1764567434000
694a05ce000000000f00edf8,68f07b2e000000000301bace,有清晰一点的图片吗,湖南,1766458830000
692d2128000000001d01c5f9,68f07b2e000000000301bace,求细节图,江西,1764565289000
68f9ed92000000003901e738,68eccc7b000000000701471d,超绝小短甲,云南,1761209748000
68f927e2000000003900555e,68eccc7b000000000701471d,最近今天做的，上班不让做，悄悄做裸色[大笑R],四川,1761159141000
68f8d2a70000000038025cb9,68eccc7b000000000701471d,之前都忍不住加猫眼之类的，做了一次纯色，真香了,山东,1761137321000
695dfad6000000001d02693f,68eccc7b000000000701471d,59，第一次做裸色，超棒,江苏,1767766744000
68fcaf010000000039033b16,68eccc7b000000000701471d,独爱裸色,江苏,1761390369000
6a0e8ac10000000029010912,6a0d78200000000038037344,蓝色猫眼 KASI猫眼裸色甲油胶 23，食指 KASI小灯泡晶石猫眼胶 04，无名指 KASIKaSi星月集罐装猫眼胶 03，金色猫眼 KASI猫眼碎钻裸粉甲胶 103,广西,1779337922000
6a11289a0000000027028f19,6a0d78200000000038037344,能不能出个长款呀，真的好想出去玩的时候拍照,上海,1779509402000
6a1672aa0000000029012afc,6a0d78200000000038037344,好好看[哇R],广东,1779856042000
6a13c979000000002803975c,6a0d78200000000038037344,感觉这个特别适合hamilton的痛甲，适合那种不想ip太明显的[赞R],山东,1779681657000
6a0ed7280000000029012b07,6a0d78200000000038037344,这将是我的下一个美甲[暗中观察R]@涂涂兔,浙江,1779357481000
69fd5c1a000000002803e186,691847bf0000000005003484,65.9,北京,1778211869000
6a0ffd4600000000290245cb,691847bf0000000005003484,么么哒[飞吻R],云南,1779432778000
69e4bc5a000000001401c02e,691847bf0000000005003484,,安徽,1776598108000
697471fb000000000600a6b6,691847bf0000000005003484,蓝色的甲油胶是什么牌子呀,四川,1769239035000
6979921f000000000601d490,691847bf0000000005003484,好好看[哇R],福建,1769574944000
6a1570a9000000002803df21,6a0aff7f00000000080036ab,在哪儿做的呀宝宝[色色R],四川,1779789994000
6a0f2351000000002803d968,6a0aff7f00000000080036ab,,四川,1779376985000
6a191488000000002803217b,6a0aff7f00000000080036ab,好漂亮[飞吻R],广东,1780028552000
6a19005b0000000021010db7,6a0aff7f00000000080036ab,宝，你的眼睛太美了,广东,1780023387000
6a18d07e00000000280095e1,6a0aff7f00000000080036ab,没错[回招呼],浙江,1780011134000
6a02e0b2000000002a033c8e,69ff12cb0000000035033239,戒指怎么买呀,吉林,1778573490000
6a035096000000002701db10,69ff12cb0000000035033239,已做，好看,浙江,1778602135000
6a01b7800000000027017ee5,69ff12cb0000000035033239,要戒指要戒指要戒指[笑哭R][笑哭R][笑哭R]链接🔗,辽宁,1778497408000
6a0ae3c9000000002800af3e,69ff12cb0000000035033239,这雾霾色好看[偷笑R],德国,1779098570000
6a141c590000000028039c69,69ff12cb0000000035033239,我的美甲师还原的[偷笑R],广东,1779702877000
6a129928000000002a0339d5,68a585fa000000001d028505,昨天做的，感觉挺好看的,吉林,1779603759000
6a104995000000002803f7e4,68a585fa000000001d028505,不错不错[害羞R],江西,1779452311000
6a1582d9000000002803f880,68a585fa000000001d028505,已做[害羞R][害羞R][害羞R][害羞R],重庆,1779794651000
69cbdc16000000000d034cf7,68a585fa000000001d028505,我的,广东,1774967832000
69ec73a4000000002b026fe0,68a585fa000000001d028505,第一次做挺好看,江苏,1777103784000
6a167b7f000000002a027b73,6a10353a000000000702145d,本甲还是甲片,河南,1779858304000
6a167dad000000002b0256c4,6a10353a000000000702145d,显黑吗,江苏,1779858861000
6a167eb6000000002b0028d4,6a10353a000000000702145d,夏天,天津,1779859126000
6a168636000000002902402f,6a10353a000000000702145d,好夏天的颜色，有底色吗,河南,1779861047000
6a1686e9000000002a02c0eb,6a10353a000000000702145d,详解图哦,广东,1779861227000
68a951fe000000003000e368,68a6b389000000001d00becb,橘朵眼影盘粉质超细腻不飞粉，28号盘一盘搞定全脸很方便 显色度也超棒！,江西,1755927039000
69699e580000000008032894,68a6b389000000001d00becb,有没有姐妹线下做的这款,安徽,1768529497000
68a870bb000000003001cfb4,68a6b389000000001d00becb,太美了,山西,1755869372000
694d325e000000000601a032,68a6b389000000001d00becb,好看,广西,1766666846000
6a0bee30000000002701c0b6,68a6b389000000001d00becb,好看的🤩,广东,1779166768000
6885cd6300000000060069c0,687f5779000000000d027d0a,刚做的,广东,1753599340000
6884ac760000000001022473,687f5779000000000d027d0a,,内蒙古,1753525367000
689499ab000000002b02043d,687f5779000000000d027d0a,这个是穿戴吗,广东,1754569132000
6a052d8a000000002803831e,687f5779000000000d027d0a,小县城 118 大家觉得值吗[暗中观察R],湖南,1778724236000
68949ab0000000002a002509,687f5779000000000d027d0a,好多巴胺的美甲啊 收藏收藏等我下次做[皱眉R],湖南,1754569392000
6a083f1c000000002701607e,691fe81b000000001e03bcd6,我的美甲师做完是这样的,吉林,1778925342000
69fa0a4a0000000027023416,691fe81b000000001e03bcd6,指尖蹭了魔镜粉吗宝子,福建,1777994315000
69e82aff000000001401bc15,691fe81b000000001e03bcd6,,河北,1776823063000
692946af000000003802ca24,691fe81b000000001e03bcd6,你在广东哪里，我要来找你做,广东,1764312751000
692b9857000000000e037bdb,691fe81b000000001e03bcd6,OMGOMG美到我心里去了,山东,1764464728000
6a032339000000002803c2e8,69f2fd4400000000230157f1,这个好可爱啊,四川,1778590522000
6a0671ee0000000029019768,69f2fd4400000000230157f1,卡哇伊呀[斜眼R],广东,1778807279000
69f5e0250000000027015261,69f2fd4400000000230157f1,能不能出一个纯渐变色的呀？[偷笑R],广东,1777721382000
6a13088e000000002902ec9a,69f2fd4400000000230157f1,奶呼呼的好可爱啊,浙江,1779632271000
69ff2cde000000002702eda9,69f2fd4400000000230157f1,礼貌拿[飞吻R],陕西,1778330846000
69fc59ac000000002803e43e,69daf7ce0000000021012ef8,好看的很呀,河北,1778145708000
6a007cf2000000002a02c4d5,69daf7ce0000000021012ef8,喜欢这种款式,广东,1778416882000
69f734ce0000000027020a00,69daf7ce0000000021012ef8,很适合夏天，穿同色系裙子！,河南,1777808591000
69fab0250000000029037a25,69daf7ce0000000021012ef8,在哪买,云南,1778036773000
69f80b91000000002a03232d,69daf7ce0000000021012ef8,好夏天呀,广东,1777863570000
6a15a5ef0000000028034caa,6a0c1eb000000000370346e7,这个怎么拍的呀,吉林,1779803631000
6a1962f5000000002803e816,6a0c1eb000000000370346e7,好看薯了[哇R],广东,1780048629000
6a0c27b6000000002900f2a4,6a0c1eb000000000370346e7,可以看细节图吗[害羞R],广东,1779181495000
6a194a70000000002702027d,6a0c1eb000000000370346e7,人美,上海,1780042352000
6a179e1a0000000028033a25,6a0c1eb000000000370346e7,必須要存起來,广东,1779932699000
6a196615000000002803da60,69cc70600000000023004397,好好看,陕西,1780049430000
6a0bee55000000002702a2e9,69cc70600000000023004397,好看的🤩,广东,1779166805000
6a102a47000000002701e612,69cc70600000000023004397,好高级这个,广东,1779444295000
6a13f27e0000000028033b9d,69cc70600000000023004397,这种算手绘吗,湖南,1779692159000
6a0fba8a000000002803c20a,69cc70600000000023004397,好贵气,浙江,1779415691000
6a0c46e8000000002901a0e9,6a054cc6000000003703516a,求一双手的细节图[笑哭R],江西,1779189481000
6a16658d000000002a026cc4,6a054cc6000000003703516a,有细节图吗？想做这个[哇R],安徽,1779852685000
6a0ea39d000000002900e2e4,6a054cc6000000003703516a,会不会显黑呀,山东,1779344285000
6a1569610000000029010576,6a054cc6000000003703516a,请问一下猫眼链接,广西,1779788130000
6a0d5d83000000002803c354,6a054cc6000000003703516a,宝子这款适合手黑的人做吗,四川,1779260803000
69c56546000000000d03fc98,69c22f7b000000002102dccf,姐妹，你的手型太好看了，什么款都适合[飞吻R],广东,1774544198000
69fb0156000000002a02d4fb,69c22f7b000000002102dccf,好漂亮,四川,1778057559000
69c7b0b4000000000202944b,69c22f7b000000002102dccf,昨晚刚刚做好[大笑R],安徽,1774694582000
69c236e1000000001d009a15,69c22f7b000000002102dccf,太好看了,安徽,1774335713000
69d5b4810000000014008636,69c22f7b000000002102dccf,做了同款[害羞R],广东,1775613059000
69ec895e00000000270158d7,69eaf91c000000001901e004,用完瞬间清爽又干净，体验感直接拉满，真的一用就爱上离不开！៷>ᴗ<៷,上海,1777109347000
69fcb93c000000002b02a433,69eaf91c000000001901e004,真的好美，能不能出穿戴甲呀？,广东,1778170173000
69f1e645000000002a00459d,69eaf91c000000001901e004,这个食指和小拇指的猫眼也是蓝色的吗,江苏,1777460805000
69ecbdbc000000002a02d560,69eaf91c000000001901e004,老师戒指有链接吗，看中戒指了[萌萌哒R],浙江,1777122749000
69fb1499000000002702982b,69eaf91c000000001901e004,手指漂亮,广东,1778062490000
69e3bc71000000001401c00c,69dddbcc0000000021011c74,,浙江,1776532600000
69e202d8000000001401dc29,69dddbcc0000000021011c74,宝宝 什么发色啊[偷笑R],广东,1776419545000
69ee18a20000000029013bea,69dddbcc0000000021011c74,美丽,广东,1777211554000
69ef215b000000002702d157,69dddbcc0000000021011c74,这发色太美了,广东,1777279324000
69e76b2c0000000014018819,69dddbcc0000000021011c74,这个真的纯欲风拉满啊   是ai的吗,北京,1776773932000
69c7970d000000000103fa5e,69c3380e000000001a023109,大拇指有细节图吗[害羞R][害羞R],四川,1774688014000
69c368c000000000090346d3,69c3380e000000001a023109,大拇指有细节图嘛[哇R],江苏,1774414017000
69d45197000000000f02506a,69c3380e000000001a023109,没拍细节图，整体效果差不多。,湖北,1775522199000
69c6e7ed00000000180233be,69c3380e000000001a023109,你好，大拇指有细节图吗？[大笑R],美国,1774643182000
69ce1cf60000000002029c57,69c3380e000000001a023109,太好看啦,山西,1775115510000
6a1901d1000000002702f22f,68a6a1cf000000001b03e775,好看呀,山东,1780023761000
6a0cf6cd000000002b029025,68a6a1cf000000001b03e775,喜欢图三  好看好看,河南,1779234509000
6a0a763b0000000027016edf,68a6a1cf000000001b03e775,好看🤩,广东,1779070524000
6a116be40000000027014c9f,68a6a1cf000000001b03e775,好看,湖南,1779526629000
6a0a96e10000000029018b4c,68a6a1cf000000001b03e775,好看,广东,1779078882000
6a123dfb000000002701c56d,6a106184000000003700d631,周五刚做的,湖南,1779580412000
6a146b28000000002901814f,6a106184000000003700d631,做完了，来汇报成果[害羞R],广西,1779723090000
6a11d987000000002701caa0,6a106184000000003700d631,我的手不好看  但不妨碍这个美甲做出来效果真好看,河南,1779554698000
6a12b2ac0000000027023a7d,6a106184000000003700d631,好看,江苏,1779610285000
6a11b53d000000002b029923,6a11884f00000000070237d6,我也做了[doge],安徽,1779545407000
6a16e8e1000000002701ee24,6a11884f00000000070237d6,118后悔了[哭惹R],安徽,1779886372000
6a169b390000000028030b22,6a11884f00000000070237d6,怎么买,安徽,1779866425000
6a16fa6e000000002702ada7,6a11884f00000000070237d6,怎么买,河南,1779890798000
6a12da450000000028031056,6a11884f00000000070237d6,小煤球[笑哭R]还真别说有点好看,山东,1779620422000
69f72f29000000002b000ea0,69f72ee2000000001a02ce47,这期可爱值拉爆了[派对R][派对R][派对R],贵州,1777807146000
6a163c7d0000000028034d3b,69f72ee2000000001a02ce47,可爱 好看,安徽,1779842173000
6a17a65d0000000028036d4f,69f72ee2000000001a02ce47,哇好Q,北京,1779934814000
69fca935000000002a0074fe,69f72ee2000000001a02ce47,可爱，过两天做这个,北京,1778166069000
6a12520c000000002803e31b,69f72ee2000000001a02ce47,怪可爱,河北,1779585548000
69ce1e460000000015015ec7,69ccf2040000000022028076,类似款，要是早一天看到你的就好了，太好了呢,福建,1775115848000
6a0af0090000000029026232,69ccf2040000000022028076,好看,广东,1779101705000
6a0e205600000000270143d1,69ccf2040000000022028076,求大拇指图,湖南,1779310678000
69e78b55000000001401d81a,69ccf2040000000022028076,这种要做建构吗？,广东,1776782165000
69ff6496000000002702b25c,69ccf2040000000022028076,非常满意,广东,1778345112000
6a16ae22000000002902fe1b,69c9d419000000002103986a,我与这张图的距离是差双手,河北,1779871267000
6a0da9e000000000280389f2,69c9d419000000002103986a,好漂亮,山东,1779280353000
69eedde40000000028037437,69c9d419000000002103986a,这款好温柔,江西,1777262052000
69da0275000000001500219c,69c9d419000000002103986a,喜欢,四川,1775895157000
69e2e8650000000014019809,69c9d419000000002103986a,这是几幅不同的吗[笑哭R],云南,1776478309000
6a0bff2000000000290180b6,6a04794400000000060323de,朋友做的图一，显白,广东,1779171111000
6a072cd60000000029035e32,6a04794400000000060323de,1好,广东,1778855129000
6a13f7ed000000002901ad67,6a04794400000000060323de,我特别喜欢这种简单半手绘短甲 这款才39.9[doge],安徽,1779693554000
6a0662eb000000002a025584,6a04794400000000060323de,类似一,海南,1778803440000
6a0597a90000000029024455,6a04794400000000060323de,1.2，做1.2这种怎么和美甲师说[暗中观察R],广西,1778751402000
68e21b7e0000000030024c24,68e20d380000000003013d9b,我的天，好美好美 果然评论区的你们不会骗人 我就是从评论区中被种草的 美丽这一块不用多说直接看图,广西,1757066802000
68e9d672000000003803d67e,68e20d380000000003013d9b,,山西,1760155252000
68ea4671000000003900418e,68e20d380000000003013d9b,真的很美丽了 不过不是这个,湖南,1760183925000
68e21b79000000003102eb0e,68e20d380000000003013d9b,我是真的没想到八块八的穿戴甲能这么自然，，正常社交距离就是温柔嬛嬛甲片。然后这个猫眼一点也不会发灰。爱了,安徽,1753871888000
68e9c0530000000038030075,68e20d380000000003013d9b,超好看哇,江苏,1760149592000
69390f1d000000001403d498,6936c776000000001b02312e,第1个图我的美甲师说那是ai画不了,湖北,1765347101000
698abf3d000000000c0169ea,6936c776000000001b02312e,图一的拇指是怎么样的呢，可以发一下图吗,广东,1770700605000
6a142e5e000000000d022802,6936c776000000001b02312e,图二效果图,日本,1779707488000
6936e81d0000000014037ef8,6936c776000000001b02312e,4有原图吗,宁夏,1765206046000
6938eff4000000003802ea96,6936c776000000001b02312e,1大拇指有细节图吗,山东,1765339124000
6a0e88950000000029034f9d,6a0d22d3000000000603289b,这两个款为啥一模一样只是换了个颜色呀,北京,1779337366000
6a11bd5300000000270148d9,6a0d22d3000000000603289b,好类似哈哈哈,山东,1779547479000
6a193da80000000029019cd3,6a0d22d3000000000603289b,好闪[萌萌哒R],浙江,1780039081000
6a18f3d7000000002902695f,6a0d22d3000000000603289b,宝 你这种猫眼是什么吸法呀 好好看,广东,1780020183000
6a158707000000002800bb97,6a0d22d3000000000603289b,,河南,1779795726000
69deef4b0000000001006d4d,69b7c8240000000020038f00,好好看[赞R],陕西,1776217932000
69bea5d50000000018021847,69b7c8240000000020038f00,这个海星怎么买 姐妹,广西,1774101973000
69c101bb0000000032000e2a,69b7c8240000000020038f00,好漂亮,浙江,1774256572000
69c11be9000000001501757b,69b7c8240000000020038f00,好好看,福建,1774263273000
69c23076000000000f01c155,69b7c8240000000020038f00,超级好看[点赞R],河北,1774334071000
69b3e27f0000000015008c93,69b3e23d000000002103a258,茉哉纯手工定制美甲可拆卸 同款穿戴甲哦[红色心形R],广东,1773396607000
69c28ebf0000000015006bf0,69b3e23d000000002103a258,可以报警了嘛[哭惹R][哭惹R][哭惹R],河南,1774358215000
6a12dc5e000000002702db70,69b3e23d000000002103a258,成功上岸[飞吻R],广西,1779620959000
69d9fa89000000000d035df6,69b3e23d000000002103a258,[微笑R]精致小女人,湖北,1775893129000
69eb8387000000002a02cb2c,69b3e23d000000002103a258,美甲师把食指和无名指稍微改了一下，看不出来咋涂的那个层，那个白色的线还得细好看，无美颜和加美颜的,安徽,1777042313000
6a164a27000000002a02f828,69ca5aa9000000001a02e3e0,这个彩带是猫眼吸的还是画的,北京,1779845671000
69cbd40a00000000140099bc,69ca5aa9000000001a02e3e0,真的很漂亮！,天津,1774965782000
6a11bda3000000002902771d,69ca5aa9000000001a02e3e0,做了个鸳鸯[doge],北京,1779547557000
69cda1930000000016014a77,69ca5aa9000000001a02e3e0,我的觉得怎么样？[偷笑R],广东,1775083924000
69d51193000000001d00e5e5,69ca5aa9000000001a02e3e0,狠狠心动了，求同款,福建,1775571348000
6a1962560000000027014800,69d62b000000000023010380,[飞吻R]吧 满屏幕8到家了咯啊 [doge]替你爱么,贵州,1780048470000
69e73434000000001401cc11,69d62b000000000023010380,刚做了第一个,河南,1776759860000
69d72a94000000000103dd37,69d62b000000000023010380,粉嫩粉嫩的，好喜欢,湖南,1775708821000
6a0efef3000000002902fd2d,69d62b000000000023010380,这种是本甲还是贴的呀,重庆,1779367668000
69e4d65f000000001401cc15,69d62b000000000023010380,粉嫩粉嫩的，超好看,四川,1776604767000
69303cff00000000310032f0,692bbcaa000000001b0233b4,特别好看,广东,1764678314000
694f6148000000000f01e107,692bbcaa000000001b0233b4,？什么意思，怎么可以下架了[哭惹R][哭惹R][哭惹R][哭惹R],广东,1766809929000
693e28040000000038031e5c,692bbcaa000000001b0233b4,@灯灯大王 又想做美甲了,湖南,1765681156000
692bbcdd000000003102d355,692bbcaa000000001b0233b4,美丽美丽，大小刚好，8.8里面最喜欢这两幅哎呀捡到宝了！,湖南,1762441462000
694e718d000000001600eb08,692bbcaa000000001b0233b4,没有长款的吗[哭惹R][哭惹R],广西,1766748557000
69e1c8060000000014019800,69d92f330000000023005c1f,"进群啦宝宝们[哇R] 9【复制口令，回薯薯APP】 限时至5月15日，""吱吱的美甲分享群""共同探讨区 MU5363 :/#b🐤😬🍐🍎😆🍅🍖🐼🍍😏🐱🌽",广东,1776404486000
69db44e5000000000202b523,69d92f330000000023005c1f,好透啊，是美甲师做的还是甲片呀？,广西,1775977701000
69e954b5000000001401a407,69d92f330000000023005c1f,这冰透感 绝啦,上海,1776899253000
69ddbc41000000001500a9fd,69d92f330000000023005c1f,有链接嘛,江苏,1776139329000
69e3a330000000001401a812,69d92f330000000023005c1f,好好看[色色R],上海,1776526129000
6a1846f40000000028033c78,69f839ad00000000380235b9,美甲下午做完啦～很貌美 我在山东滕州 一起的姐妹可以来这个店做（具体位置在定位）店主技术挺高超的 花雕的很精致 个人觉得比较还原了 帖子留给大家讨论美甲啦[害羞R][萌萌哒R],山东,1779975927000
69f97aba000000002702a088,69f839ad00000000380235b9,199[萌萌哒R],广东,1777957564000
69f8e7b6000000002803188a,69f839ad00000000380235b9,300出头,湖北,1777919929000
69f89657000000002702e828,69f839ad00000000380235b9,我也刚做完这款 268,河北,1777899098000
69f8abac0000000029010691,69f839ad00000000380235b9,,江苏,1777904565000
6a0c1e480000000028039508,6a0b18b1000000003601e8e7,Dorryla多莉坠入梦境碎钻猫眼 粉色72，食指和无名指69,广西,1779179080000
6a0bdd80000000002702a795,6a0b18b1000000003601e8e7,显黑吗,河北,1779162497000
6a18e300000000002800be6f,6a0b18b1000000003601e8e7,超好看,江苏,1780015872000
6a0b193e000000002803b31b,6a0b18b1000000003601e8e7,这次是粉色系[偷笑R]，下次出个紫色系,广西,1779112255000
6a0313ce000000002803c3f9,69d46328000000001d019b17,我的,陕西,1778586577000
69d9f87a0000000002035968,69d46328000000001d019b17,,吉林,1775892604000
6a179cbd000000002901027c,69d46328000000001d019b17,我给顾顾客的。修图和不修的区别,河南,1779932350000
69eb14c9000000001401bc30,69d46328000000001d019b17,我的美甲师给我的[微笑R],山东,1777013964000
69e19e2e000000001401c014,69d46328000000001d019b17,好看,广东,1776393774000
6a12bd56000000002803203c,6a12b1dc0000000035031abb,手链好好看啊，求求,河南,1779613014000
6a12f049000000002b02807c,6a12b1dc0000000035031abb,什么颜色,上海,1779626058000
6a13dca4000000002902d49c,6a12b1dc0000000035031abb,好漂亮[飞吻R],广东,1779686564000
6a1399bc000000002701ca3a,6a12b1dc0000000035031abb,戒指和手链[偷笑R],海南,1779669436000
6a12cd550000000028036ce3,6a12b1dc0000000035031abb,姐妹手链戒指是18k吗？,广东,1779617109000
69ede246000000002a02752d,69d0e4aa000000001f00336d,很好看[点赞R],山东,1777197642000
69e2008c000000001401a416,69d0e4aa000000001f00336d,好好看 蹲一蹲出来了可以叫我嘛,北京,1776418957000
69dc93f6000000003500bc54,69d0e4aa000000001f00336d,姐姐可以推一下这个猫眼和底色吗我好喜欢[偷笑R]想要拥有,广东,1776063478000
69d11d14000000000d03cde6,69d0e4aa000000001f00336d,什么时候出,广东,1775312149000
69df115c000000003502e695,69d0e4aa000000001f00336d,@1.,河南,1776226653000
68f247f80000000038005759,68dcecd6000000000301f88f,康康大拇指！[害羞R],云南,1760708600000
691702fe00000000390047a1,68dcecd6000000000301f88f,@一里ovo 宝宝这个！！,甘肃,1763115774000
69f60e0c000000002902dea5,69f49fa0000000002003b43a,问一下大拇指,湖北,1777733134000
6a18a772000000002800a3e6,69f49fa0000000002003b43a,选择综合症犯了[偷笑R][偷笑R][偷笑R],湖北,1780000627000
6a105a9c0000000027023673,69f49fa0000000002003b43a,姐妹想问问蓝色和粉色分别是哪个色号呀,湖北,1779456668000
69f6055f000000002a005b50,69f49fa0000000002003b43a,好适合夏天的感觉,四川,1777730912000
6a101553000000002800ada7,69f49fa0000000002003b43a,好清新呐,四川,1779438931000
69e1c8060000000014019800,69d92f330000000023005c1f,"进群啦宝宝们[哇R] 9【复制口令，回薯薯APP】 限时至5月15日，""吱吱的美甲分享群""共同探讨区 MU5363 :/#b🐤😬🍐🍎😆🍅🍖🐼🍍😏🐱🌽",广东,1776404486000
69db44e5000000000202b523,69d92f330000000023005c1f,好透啊，是美甲师做的还是甲片呀？,广西,1775977701000
69e954b5000000001401a407,69d92f330000000023005c1f,这冰透感 绝啦,上海,1776899253000
69ddbc41000000001500a9fd,69d92f330000000023005c1f,有链接嘛,江苏,1776139329000
69e3a330000000001401a812,69d92f330000000023005c1f,好好看[色色R],上海,1776526129000
6a1846f40000000028033c78,69f839ad00000000380235b9,美甲下午做完啦～很貌美 我在山东滕州 一起的姐妹可以来这个店做（具体位置在定位）店主技术挺高超的 花雕的很精致 个人觉得比较还原了 帖子留给大家讨论美甲啦[害羞R][萌萌哒R],山东,1779975927000
69f97aba000000002702a088,69f839ad00000000380235b9,199[萌萌哒R],广东,1777957564000
69f8e7b6000000002803188a,69f839ad00000000380235b9,300出头,湖北,1777919929000
69f855cc000000002803a80a,69f839ad00000000380235b9,169加建构  感觉百分之九十五还原了 拍的不好感觉大拇指有点奇怪[笑哭R],江苏,1777882576000
69f841f10000000029012b3a,69f839ad00000000380235b9,要看做得怎么样了，做得好的话这个价格是可以的。,江西,1777877490000
6a0c1e480000000028039508,6a0b18b1000000003601e8e7,Dorryla多莉坠入梦境碎钻猫眼 粉色72，食指和无名指69,广西,1779179080000
6a0bdd80000000002702a795,6a0b18b1000000003601e8e7,显黑吗,河北,1779162497000
6a18e300000000002800be6f,6a0b18b1000000003601e8e7,超好看,江苏,1780015872000
6a0b193e000000002803b31b,6a0b18b1000000003601e8e7,这次是粉色系[偷笑R]，下次出个紫色系,广西,1779112255000
6a050f8b000000002a026ef0,69fddad000000000360013de,太ai了吧…最后一张图全是bug………,韩国,1778716556000
6a0313ce000000002803c3f9,69d46328000000001d019b17,我的,陕西,1778586577000
69d9f87a0000000002035968,69d46328000000001d019b17,,吉林,1775892604000
6a179cbd000000002901027c,69d46328000000001d019b17,我给顾顾客的。修图和不修的区别,河南,1779932350000
69eb14c9000000001401bc30,69d46328000000001d019b17,我的美甲师给我的[微笑R],山东,1777013964000
69e19e2e000000001401c014,69d46328000000001d019b17,好看,广东,1776393774000
69ede246000000002a02752d,69d0e4aa000000001f00336d,很好看[点赞R],山东,1777197642000
69e2008c000000001401a416,69d0e4aa000000001f00336d,好好看 蹲一蹲出来了可以叫我嘛,北京,1776418957000
69dc93f6000000003500bc54,69d0e4aa000000001f00336d,姐姐可以推一下这个猫眼和底色吗我好喜欢[偷笑R]想要拥有,广东,1776063478000
69d11d14000000000d03cde6,69d0e4aa000000001f00336d,什么时候出,广东,1775312149000
69df115c000000003502e695,69d0e4aa000000001f00336d,@1.,河南,1776226653000
68f247f80000000038005759,68dcecd6000000000301f88f,康康大拇指！[害羞R],云南,1760708600000
691702fe00000000390047a1,68dcecd6000000000301f88f,@一里ovo 宝宝这个！！,甘肃,1763115774000
68c8befe0000000030015c10,68c54c57000000001c0058e7,简直和我的茶杯绝搭,河南,1757986572000
68cac68900000000020169e8,68c54c57000000001c0058e7,照着你的做的但是差距有点大[笑哭R],新疆,1758119562000
6989ca80000000000600d780,68c54c57000000001c0058e7,做了！！好好看[萌萌哒R][萌萌哒R],云南,1770637953000
68d0d8ef000000003000eea0,68c54c57000000001c0058e7,绝美,四川,1758517488000
68da812d0000000038033873,68c54c57000000001c0058e7,有价格表吗,河南,1759150382000
69f60e0c000000002902dea5,69f49fa0000000002003b43a,问一下大拇指,湖北,1777733134000
6a18a772000000002800a3e6,69f49fa0000000002003b43a,选择综合症犯了[偷笑R][偷笑R][偷笑R],湖北,1780000627000
6a105a9c0000000027023673,69f49fa0000000002003b43a,姐妹想问问蓝色和粉色分别是哪个色号呀,湖北,1779456668000
